horse_age,horse_weight,handicap_weight,total_weight,start_position,race_distance,career_total_races,career_avg_finish,career_avg_time,last_race_days_ago,last_1_avg_finish,last_1_best_finish,last_1_worst_finish,last_1_std_finish,last_1_avg_time,last_1_std_time,last_1_win_rate,last_1_top3_rate,last_3_avg_finish,last_3_best_finish,last_3_worst_finish,last_3_std_finish,last_3_avg_time,last_3_std_time,last_3_win_rate,last_3_top3_rate,last_5_avg_finish,last_5_best_finish,last_5_worst_finish,last_5_std_finish,last_5_avg_time,last_5_std_time,last_5_win_rate,last_5_top3_rate,last_10_avg_finish,last_10_best_finish,last_10_worst_finish,last_10_std_finish,last_10_avg_time,last_10_std_time,last_10_win_rate,last_10_top3_rate,performance_trend,track_type_races,track_type_avg_time,distance_races,distance_avg_finish,distance_avg_time,city_races,city_avg_finish,total_track_experience,distance_variety,form_length,form_avg,form_best,form_worst,form_consistency,recent_form_trend,ganyan,agf,kgs,ganyan_log,is_favorite,jockey_id,trainer_id,owner_id,father_id,mother_id,races_last_30_days,races_last_60_days,races_last_90_days,race_id,race_date,race_city,race_track_type,horse_id,horse_name
7,55,24,79,2,1400,7,8.57,126.65,1762,10.0,10,10,0,117.76,0,0.0,0.0,9.333333333333334,9,10,0.4714045207910317,130.35666666666665,9.355641197813336,0.0,0.0,9.8,5,16,3.54400902933387,131.13,7.38899451887738,0.0,0.0,8.571428571428571,3,16,3.81190401832181,126.65142857142857,14.401548952973702,0.0,0.14285714285714285,0.33333333333333215,7,126.65,1,3.0,95.11,6,8.67,7,5,6,4.666666666666667,1,6,1.699673171197595,-1,35.6,2.0,12,3.6000482404073204,0,2496,2366,13955,7385,15831,0,0,0,182214,2021-01-04,Urfa,Kum,63401,NİZAMİ
4,54,29,83,1,1400,19,7.89,104.58,1598,12.0,12,12,0,81.79,0,0.0,0.0,11.333333333333334,10,12,0.9428090415820634,94.78333333333335,20.664767654687584,0.0,0.0,9.4,4,12,2.9393876913398134,100.44800000000001,24.38339467752593,0.0,0.0,9.6,4,13,2.5768197453450252,103.768,26.743289924764305,0.0,0.0,-4.333333333333334,17,104.08,6,7.0,93.14,12,6.75,19,7,6,4.333333333333333,0,8,3.39934634239519,6,14.05,3.0,9,2.711377991194885,0,2696,2703,7350,15251,18739,0,0,0,182214,2021-01-04,Urfa,Kum,77515,MY LEAH
4,52,43,95,9,1400,5,11.2,106.97,1801,14.0,14,14,0,84.89,0,0.0,0.0,9.333333333333334,3,14,4.642796092394707,89.13666666666666,3.246098512916012,0.0,0.3333333333333333,11.2,3,16,4.445222154178574,106.97,29.554849348288005,0.0,0.2,11.2,3,16,4.445222154178574,106.97,29.554849348288005,0.0,0.2,0.0,5,106.97,3,8.67,95.0,2,14.0,5,3,6,2.5,0,5,1.707825127659933,-4,24.85,2.0,8,3.2523106009544382,0,2717,2419,15011,16148,22743,0,0,0,182214,2021-01-04,Urfa,Kum,76151,AĞA GEZİCİ
4,54,23,77,13,1400,7,11.86,109.88,1709,9.0,9,9,0,0.0,0,0.0,0.0,12.0,9,14,2.160246899469287,112.005,18.504999999999995,0.0,0.0,12.8,9,16,2.315167380558045,118.6225,14.777106237352426,0.0,0.0,11.857142857142858,9,16,2.4743582965269675,109.88333333333333,17.549569478733343,0.0,0.0,0.6666666666666661,7,109.88,2,11.5,95.65,7,11.86,7,5,6,2.3333333333333335,0,6,2.4267032964268394,0,76.15,1.0,9,4.34575157880917,0,1285,1536,11286,28089,7780,0,0,0,182214,2021-01-04,Urfa,Kum,78597,VİSTULA
9,55,60,115,15,1400,6,14.5,102.98,1609,13.0,13,13,0,90.97,0,0.0,0.0,15.0,13,16,1.4142135623730951,109.49666666666667,20.649948076340426,0.0,0.0,14.4,12,16,1.624807680927192,102.306,18.80509462884992,0.0,0.0,14.5,12,16,1.5,102.97500000000001,17.23167988521916,0.0,0.0,-1.0,6,102.98,3,14.33,101.39,5,14.8,6,3,6,4.166666666666667,0,8,3.131382371342656,-2,19.1,3.0,19,3.0007198150650303,0,2693,2718,11724,15575,14378,0,0,0,182214,2021-01-04,Urfa,Kum,53013,BORDONARO
8,59,52,111,6,1400,3,9.67,87.44,1818,13.0,13,13,0,86.48,0,0.0,0.0,9.666666666666666,1,15,6.182412330330469,87.43666666666667,5.378514871432657,0.3333333333333333,0.3333333333333333,9.666666666666666,1,15,6.182412330330469,87.43666666666667,5.378514871432657,0.3333333333333333,0.3333333333333333,9.666666666666666,1,15,6.182412330330469,87.43666666666667,5.378514871432657,0.3333333333333333,0.3333333333333333,0.0,3,87.44,1,1.0,94.45,3,9.67,3,3,6,3.8333333333333335,2,6,1.2133516482134197,-2,8.85,10.0,5,2.2874714551839976,0,1342,2617,15945,19046,22483,0,0,0,182214,2021-01-04,Urfa,Kum,60487,RED REBEL (USA)
5,54,56,110,8,1400,10,10.0,114.41,1700,13.0,13,13,0,139.59,0,0.0,0.0,9.333333333333334,7,13,2.6246692913372702,119.95333333333333,21.96532165836766,0.0,0.0,8.0,1,13,4.09878030638384,109.888,23.561737117623558,0.2,0.2,10.0,1,15,3.714835124201342,114.41399999999999,23.768865012869252,0.1,0.1,-1.333333333333334,10,114.41,2,9.0,94.03,7,9.71,10,7,7,3.6666666666666665,0,6,2.357022603955158,5,2.95,23.0,16,1.3737155789130306,1,2324,2720,1722,20245,21681,0,0,0,182214,2021-01-04,Urfa,Kum,73385,DAYKOMIO
5,57,24,81,10,1400,81,5.84,94.13,699,12.0,12,12,0,95.3,0,0.0,0.0,11.333333333333334,9,13,1.699673171197595,91.45666666666666,3.1726364781081067,0.0,0.0,9.6,2,13,4.029888335921977,88.816,6.755556527777711,0.0,0.2,7.3,2,13,3.7161808352124095,86.04499999999999,6.763450672548743,0.0,0.1,-4.666666666666667,80,93.89,19,6.16,93.0,39,6.0,81,8,6,3.6666666666666665,0,8,2.494438257849294,2,999.0,9.0,9,0.0,0,1082,2487,9284,24840,22359,0,0,0,182214,2021-01-04,Urfa,Kum,72616,HAWAI STORM
5,56,36,92,12,1400,17,9.76,87.84,1238,13.0,13,13,0,85.66,0,0.0,0.0,11.666666666666666,8,14,2.6246692913372702,82.805,2.854999999999997,0.0,0.0,11.8,8,14,2.039607805437114,84.65,3.498866483115162,0.0,0.0,12.7,8,16,2.1,89.8675,13.218445209252106,0.0,0.0,0.6666666666666679,17,87.84,5,9.6,94.59,11,8.36,17,4,6,5.5,4,7,1.5,3,12.5,6.0,16,2.6026896854443837,0,2378,2720,14864,15956,16065,0,0,0,182214,2021-01-04,Urfa,Kum,75976,HOVARDA
5,53,42,95,5,1400,12,10.0,136.18,1672,14.0,14,14,0,141.12,0,0.0,0.0,12.333333333333334,10,14,1.699673171197595,139.48666666666668,7.600036549619719,0.0,0.0,11.4,8,14,2.1540659228538015,138.754,10.401904825559592,0.0,0.0,10.8,1,16,4.093897898091744,138.917,9.729693777298438,0.1,0.1,-3.0,12,136.18,1,7.0,96.94,9,9.22,12,5,6,5.5,5,6,0.5,0,22.9,3.0,16,3.173878458937465,0,2692,2717,15190,13003,22601,0,0,0,182214,2021-01-04,Urfa,Kum,71964,BAŞOK
6,57,44,101,7,1900,12,11.08,130.49,1674,17.0,17,17,0,0.0,0,0.0,0.0,14.333333333333334,10,17,3.0912061651652345,84.3,0.0,0.0,0.0,12.0,6,17,4.049691346263317,115.75,26.735213982062437,0.0,0.0,11.6,6,18,4.079215610874228,126.55571428571427,20.424387983237,0.0,0.0,-5.333333333333334,12,130.49,5,12.2,130.88,7,9.86,12,6,6,3.3333333333333335,1,5,1.4907119849998598,-1,14.2,0.0,8,2.7212954278522306,0,2696,2467,2427,20222,18884,0,0,0,182215,2021-01-04,Urfa,Kum,68473,ANATOLIAN STORM
7,57,81,138,12,1900,46,6.33,131.43,783,12.0,12,12,0,138.32,0,0.0,0.0,11.666666666666666,11,12,0.4714045207910317,147.18333333333334,6.879662459420201,0.0,0.0,9.0,1,12,4.147288270665544,140.638,10.043320964700868,0.2,0.2,8.0,1,12,3.872983346207417,137.7488888888889,9.182364067958925,0.1,0.2,-6.666666666666666,46,131.43,10,7.6,135.77,20,6.9,46,8,6,2.5,1,7,2.140872096444188,-2,2.35,0.0,13,1.208960345836975,1,2717,1600,9078,18670,15853,0,0,0,182215,2021-01-04,Urfa,Kum,61251,CHEAT
7,57,46,103,1,1900,11,9.18,124.48,1707,11.0,11,11,0,113.08,0,0.0,0.0,7.666666666666667,5,11,2.494438257849294,121.21333333333332,12.245024386346575,0.0,0.0,6.6,4,11,2.4166091947189146,125.24000000000001,11.614921437530263,0.0,0.0,9.5,1,18,5.389805191284746,123.44800000000001,17.626869149114373,0.1,0.1,-4.0,11,124.48,2,11.0,137.73,5,13.4,11,6,6,3.3333333333333335,1,5,1.4907119849998598,1,10.95,0.0,8,2.4807312783775197,0,1154,1536,17160,11727,15617,0,0,0,182215,2021-01-04,Urfa,Kum,64821,ISTANBUL HOUSE
6,57,47,104,10,1900,3,13.33,106.62,1716,16.0,16,16,0,80.97,0,0.0,0.0,13.333333333333334,9,16,3.0912061651652345,106.62333333333333,24.379945766050334,0.0,0.0,13.333333333333334,9,16,3.0912061651652345,106.62333333333333,24.379945766050334,0.0,0.0,13.333333333333334,9,16,3.0912061651652345,106.62333333333333,24.379945766050334,0.0,0.0,0.0,3,106.62,1,9.0,139.4,3,13.33,3,3,6,3.0,0,8,2.449489742783178,8,34.7,0.0,23,3.5751506887855933,0,2883,2565,7684,12143,22277,0,0,0,182215,2021-01-04,Urfa,Kum,69670,JAMES
6,57,68,125,11,1900,57,5.21,133.16,20,13.0,13,13,0,125.06,0,0.0,0.0,7.666666666666667,5,13,3.7712361663282534,134.42666666666668,6.623958199009276,0.0,0.0,7.0,5,13,3.0983866769659336,131.996,8.018270636490142,0.0,0.0,4.9,1,13,3.176476034853718,135.292,8.328990094843434,0.1,0.4,-3.333333333333334,55,133.41,13,5.38,133.11,20,6.45,57,6,6,3.8333333333333335,1,7,1.9507833184532708,3,3.95,0.0,13,1.599387576580599,1,2714,1600,10082,12377,13472,1,3,4,182215,2021-01-04,Urfa,Kum,69560,TAKİPETBENİ
6,57,61,118,8,1900,48,4.81,128.66,890,6.0,6,6,0,133.25,0,0.0,0.0,5.333333333333333,3,7,1.699673171197595,131.62666666666667,2.664511629215042,0.0,0.3333333333333333,4.2,1,7,2.1354156504062622,132.198,6.608834693045359,0.2,0.4,4.5,1,11,3.1064449134018135,133.717,11.470557135553612,0.3,0.4,-3.333333333333333,48,128.66,12,5.75,133.4,8,7.25,48,7,6,3.0,0,6,2.309401076758503,-4,25.15,0.0,15,3.263849190510932,0,2707,2467,12870,13129,9072,0,0,0,182215,2021-01-04,Urfa,Kum,68267,TATVAN BEYİ
6,57,58,115,5,1900,55,6.36,129.95,1169,4.0,4,4,0,132.13,0,0.0,0.0,3.0,1,4,1.4142135623730951,129.13666666666666,9.657178101748407,0.3333333333333333,0.3333333333333333,5.0,1,11,3.286335345030997,130.42000000000002,12.553448928481771,0.2,0.2,6.0,1,13,3.872983346207417,127.45333333333332,20.032557943951588,0.2,0.2,3.666666666666667,55,129.95,17,6.59,134.94,26,6.54,55,8,6,4.5,1,7,2.217355782608345,-2,20.55,0.0,13,3.070375816549757,0,2872,2565,6142,15427,16790,0,0,0,182215,2021-01-04,Urfa,Kum,70104,TINASOĞLU
7,57,68,125,4,1900,33,5.15,131.11,1433,3.0,3,3,0,144.8,0,0.0,1.0,4.0,3,6,1.4142135623730951,131.1,10.225706169583928,0.0,0.6666666666666666,3.6,3,6,1.2000000000000002,137.664,11.443086296974263,0.0,0.8,3.5,2,8,1.857417562100671,134.791,11.293945678991026,0.0,0.8,-1.3333333333333335,31,131.2,7,6.71,134.37,19,5.0,33,6,6,2.6666666666666665,1,9,2.924988129130708,-8,7.85,0.0,22,2.180417459019838,0,2496,2717,11733,20193,22363,0,0,0,182215,2021-01-04,Urfa,Kum,61357,TRUSTABLE
8,57,89,146,9,1900,53,6.04,106.79,792,12.0,12,12,0,115.55,0,0.0,0.0,6.333333333333333,1,12,4.4969125210773475,90.70666666666666,17.584918411967553,0.3333333333333333,0.3333333333333333,6.8,1,12,3.8678159211627436,86.538,14.64540801753232,0.2,0.2,6.0,1,12,3.687817782917155,86.66399999999999,12.349825261921723,0.1,0.3,2.333333333333333,53,106.79,8,6.62,131.52,24,5.5,53,9,6,2.3333333333333335,0,6,2.3570226039551585,1,8.95,0.0,9,2.2975725511705014,0,2711,2580,13912,13129,15625,0,0,0,182215,2021-01-04,Urfa,Kum,57083,YILMAZHAN
4,55,44,99,2,1900,7,9.0,112.98,1707,14.0,14,14,0,115.52,0,0.0,0.0,9.666666666666666,7,14,3.0912061651652345,103.37666666666667,18.61989318503794,0.0,0.0,7.8,5,14,3.3105890714493698,111.946,20.152965637841,0.0,0.0,9.0,5,14,3.3806170189140663,112.98142857142855,23.142160306969387,0.0,0.0,-2.333333333333333,5,112.67,2,10.0,131.13,4,9.0,7,6,6,6.5,4,9,1.707825127659933,2,30.4,0.0,13,3.4468078929142076,0,2326,2547,15187,11727,24935,0,0,0,182215,2021-01-04,Urfa,Kum,78928,HEMEDAN
10,57,72,129,3,1900,14,9.86,130.62,1568,6.0,6,6,0,125.14,0,0.0,0.0,5.666666666666667,4,7,1.247219128924647,124.60333333333334,8.349141007047107,0.0,0.0,7.2,4,11,2.3151673805580453,130.774,11.52054790363722,0.0,0.0,9.1,3,17,4.205948168962618,132.54199999999997,12.04614693584633,0.0,0.1,3.666666666666667,14,130.62,4,10.0,137.38,5,10.0,14,5,6,4.5,1,9,3.1490739379485304,-7,11.65,0.0,12,2.5376572151735295,0,2693,2493,12470,15427,16790,0,0,0,182215,2021-01-04,Urfa,Kum,49141,NEW ALAÇAT
5,57,45,102,6,1900,15,9.67,134.14,1396,9.0,9,9,0,141.13,0,0.0,0.0,10.333333333333334,9,12,1.247219128924647,122.23333333333333,20.801260111402435,0.0,0.0,9.4,6,12,1.9595917942265424,128.788,18.00205254964,0.0,0.0,10.6,6,17,2.90516780926679,134.791,16.629387511270522,0.0,0.0,-0.6666666666666679,15,134.14,4,6.25,135.76,9,9.44,15,6,6,5.0,1,9,2.7688746209726918,-2,42.1,0.0,16,3.763522997109702,0,2333,2716,15312,19480,17279,0,0,0,182215,2021-01-04,Urfa,Kum,73300,SÜRMELİ BEY
4,61,30,91,4,1400,8,11.88,101.48,1725,16.0,16,16,0,0.0,0,0.0,0.0,12.666666666666666,6,16,4.714045207910316,99.145,19.314999999999998,0.0,0.0,13.0,6,16,3.794733192202055,103.13999999999999,16.752100365824777,0.0,0.0,11.875,6,16,3.4437443284889775,101.48166666666668,14.817463139447616,0.0,0.0,-1.0,5,105.81,3,13.0,115.43,4,12.5,8,4,3,4.333333333333333,1,8,2.8674417556808756,4,3.15,20.0,9,1.423108334242607,1,1076,1614,15395,20213,16025,0,0,0,182216,2021-01-04,Urfa,Kum,76205,DERDO
4,61,28,89,16,1400,2,9.0,132.91,1758,12.0,12,12,0,153.97,0,0.0,0.0,9.0,6,12,3.0,132.91,21.060000000000002,0.0,0.0,9.0,6,12,3.0,132.91,21.060000000000002,0.0,0.0,9.0,6,12,3.0,132.91,21.060000000000002,0.0,0.0,0.0,2,132.91,1,6.0,111.85,2,9.0,2,2,6,2.0,0,6,2.516611478423583,-1,5.8,17.0,13,1.916922612182061,0,267,2419,3788,28774,29009,0,0,0,182216,2021-01-04,Urfa,Kum,92109,VEYSİNİN OĞLU
4,59,30,89,15,1400,5,7.8,122.77,1808,9.0,9,9,0,152.66,0,0.0,0.0,9.666666666666666,7,13,2.494438257849294,130.65333333333334,20.46025306675251,0.0,0.0,7.8,2,13,3.54400902933387,122.76799999999999,18.576766564717335,0.0,0.2,7.8,2,13,3.54400902933387,122.76799999999999,18.576766564717335,0.0,0.2,0.0,5,122.77,2,5.0,110.94,4,7.5,5,4,6,4.833333333333333,0,9,3.435921354681384,2,13.5,7.0,8,2.6741486494265287,0,1082,2493,13973,17029,13768,0,0,0,182216,2021-01-04,Urfa,Kum,85955,GÜN GELİR
4,55,28,83,9,1400,5,11.2,101.62,1804,14.0,14,14,0,94.26,0,0.0,0.0,13.0,11,14,1.4142135623730951,98.13333333333333,7.796393753239738,0.0,0.0,11.2,4,14,3.7629775444453557,101.618,7.957073331319751,0.0,0.0,11.2,4,14,3.7629775444453557,101.618,7.957073331319751,0.0,0.0,0.0,5,101.62,1,4.0,111.49,4,11.25,5,3,6,5.166666666666667,0,9,3.7155828016013257,1,17.05,4.0,37,2.89314568477889,0,2496,1536,1524,10083,10264,0,0,0,182216,2021-01-04,Urfa,Kum,77123,SENAŞEYMA
4,58,28,86,5,1400,9,10.44,127.66,1674,13.0,13,13,0,161.03,0,0.0,0.0,10.0,7,13,2.449489742783178,147.25666666666666,13.398791819497093,0.0,0.0,10.2,7,13,2.1354156504062622,139.81599999999997,18.620093018027596,0.0,0.0,10.444444444444445,1,18,4.991350543381378,127.65666666666665,24.157764337325954,0.1111111111111111,0.1111111111111111,-0.6666666666666661,9,127.66,2,6.5,108.97,6,10.67,9,7,6,1.6666666666666667,0,6,2.2110831935702664,3,3.4,26.0,9,1.4816045409242156,1,2378,2722,11121,10083,12595,0,0,0,182216,2021-01-04,Urfa,Kum,77603,FAYSALMİRZA BEY
4,58,30,88,12,1400,13,7.46,115.45,1722,7.0,7,7,0,129.66,0,0.0,0.0,7.666666666666667,6,10,1.699673171197595,131.03666666666666,7.756804897779902,0.0,0.0,8.4,6,11,1.8547236990991407,124.63999999999999,20.11778616050981,0.0,0.0,6.9,1,11,2.7,117.80900000000001,22.11494763728823,0.1,0.1,-1.0,6,110.88,3,9.0,111.18,3,9.33,13,6,4,1.25,0,3,1.299038105676658,3,10.35,9.0,9,2.4292177439274116,0,426,2716,7670,26231,17114,0,0,0,182216,2021-01-04,Urfa,Kum,76683,OĞLUM MİRHAT
4,52,10,62,3,1400,5,8.8,114.21,1800,9.0,9,9,0,115.36,0,0.0,0.0,10.0,9,12,1.4142135623730951,102.92333333333335,8.798304129521524,0.0,0.0,8.8,5,12,2.2271057451320084,114.21,19.750891625443135,0.0,0.0,8.8,5,12,2.2271057451320084,114.21,19.750891625443135,0.0,0.0,0.0,5,114.21,2,7.0,113.48,2,7.0,5,4,4,3.0,0,7,3.082207001484488,2,22.5,2.0,44,3.1570004211501135,0,2333,2419,10329,12281,22398,0,0,0,182216,2021-01-04,Urfa,Kum,85398,ARİFBEY
4,55,10,65,1,1400,1,14.0,124.87,1856,14.0,14,14,0,124.87,0,0.0,0.0,14.0,14,14,0.0,124.87,0.0,0.0,0.0,14.0,14,14,0.0,124.87,0.0,0.0,0.0,14.0,14,14,0.0,124.87,0.0,0.0,0.0,0.0,1,124.87,1,14.0,124.87,1,14.0,1,1,6,0.8333333333333334,0,5,1.8633899812498245,0,28.75,1.0,16,3.392829131991639,0,2263,2734,14567,15476,16164,0,0,0,182216,2021-01-04,Urfa,Kum,77804,NURİŞKIZ
4,53,10,63,7,1400,24,7.46,135.96,1401,15.0,15,15,0,170.99,0,0.0,0.0,11.333333333333334,9,15,2.6246692913372702,177.35666666666665,13.02566014535241,0.0,0.0,10.8,9,15,2.1354156504062622,153.564,34.10004785920395,0.0,0.0,10.0,5,15,3.286335345030997,144.57199999999997,29.918276621490083,0.0,0.0,-3.0,23,136.93,4,6.5,107.5,18,6.78,24,9,5,4.0,0,7,3.286335345030997,-6,10.2,7.0,23,2.4159137783010487,0,2717,2565,553,24855,28146,0,0,0,182216,2021-01-04,Urfa,Kum,85544,GELİBOLU YILDIZI
4,53,6,59,11,1400,1,16.0,177.71,1856,16.0,16,16,0,177.71,0,0.0,0.0,16.0,16,16,0.0,177.71,0.0,0.0,0.0,16.0,16,16,0.0,177.71,0.0,0.0,0.0,16.0,16,16,0.0,177.71,0.0,0.0,0.0,0.0,1,177.71,1,16.0,177.71,1,16.0,1,1,3,3.0,0,9,4.242640687119285,0,53.65,0.0,12,4.000949214622548,0,2711,2467,15044,24865,15992,0,0,0,182216,2021-01-04,Urfa,Kum,85590,EKİNLİK GÜZELİ
4,55,0,55,8,1400,4,11.25,126.07,1814,9.0,9,9,0,153.45,0,0.0,0.0,11.666666666666666,9,13,1.8856180831641267,129.32666666666668,17.967909047954226,0.0,0.0,11.25,9,13,1.7853571071357126,126.07000000000001,16.551493890280717,0.0,0.0,11.25,9,13,1.7853571071357126,126.07000000000001,16.551493890280717,0.0,0.0,0.0,4,126.07,2,11.5,120.24,4,11.25,4,3,0,999.0,999,999,0.0,0,37.5,1.0,0,3.6506582412937387,0,1093,1614,10246,25350,12239,0,0,0,182216,2021-01-04,Urfa,Kum,76880,NURİ AĞA
4,53,0,53,2,1400,4,14.0,128.19,1814,12.0,12,12,0,164.68,0,0.0,0.0,13.666666666666666,12,16,1.699673171197595,128.25666666666666,26.133312499991696,0.0,0.0,14.0,12,16,1.5811388300841898,128.1925,22.632385396815778,0.0,0.0,14.0,12,16,1.5811388300841898,128.1925,22.632385396815778,0.0,0.0,0.0,4,128.19,1,15.0,128.0,4,14.0,4,3,2,4.0,0,8,4.0,0,26.7,1.0,154,3.3214324131932926,0,2692,2547,5122,22316,15749,0,0,0,182216,2021-01-04,Urfa,Kum,77428,ÇILGIN ERAY
4,52,0,52,10,1400,9,8.56,124.73,1765,2.0,2,2,0,105.38,0,0.0,1.0,6.333333333333333,2,10,3.2998316455372216,117.0,26.107352731877405,0.0,0.3333333333333333,6.8,2,10,3.059411708155671,124.02000000000001,27.602031809270855,0.0,0.2,8.555555555555555,2,14,3.5624932315291993,124.72666666666666,23.564750982959463,0.0,0.1111111111111111,1.0,9,124.73,4,8.5,115.21,9,8.56,9,5,1,0.0,0,0,0.0,0,58.5,1.0,51,4.085976312551584,0,2872,2467,11837,10083,22393,0,0,0,182216,2021-01-04,Urfa,Kum,77559,GARİP AĞA
4,55,0,55,6,1400,11,9.0,121.98,1630,18.0,18,18,0,115.78,0,0.0,0.0,9.666666666666666,4,18,6.018490028422596,104.20333333333333,12.16730683247347,0.0,0.0,9.0,4,18,4.898979485566356,118.30999999999999,23.34718227110073,0.0,0.0,9.2,1,18,4.833218389437829,122.771,25.180867121685864,0.1,0.1,0.6666666666666679,7,124.27,1,7.0,114.12,6,9.0,11,9,0,999.0,999,999,0.0,0,31.75,2.0,0,3.488902962081261,0,918,2717,1780,20231,25152,0,0,0,182216,2021-01-04,Urfa,Kum,77663,METROPOL ADAMI
4,53,0,53,14,1400,3,10.0,111.68,1828,11.0,11,11,0,0.0,0,0.0,0.0,10.0,7,12,2.160246899469287,111.68,8.100000000000001,0.0,0.0,10.0,7,12,2.160246899469287,111.68,8.100000000000001,0.0,0.0,10.0,7,12,2.160246899469287,111.68,8.100000000000001,0.0,0.0,0.0,3,111.68,1,12.0,119.78,3,10.0,3,3,2,4.0,0,8,4.0,0,50.65,1.0,13,3.9444901955656477,0,2693,2720,12773,13634,9065,0,0,0,182216,2021-01-04,Urfa,Kum,80722,ZEYNO SULTAN
4,51,0,51,13,1400,5,10.6,128.33,1807,12.0,12,12,0,127.86,0,0.0,0.0,11.333333333333334,10,12,0.9428090415820634,139.96666666666667,25.63196745385644,0.0,0.0,10.6,8,12,1.4966629547095764,128.328,24.64765416829764,0.0,0.0,10.6,8,12,1.4966629547095764,128.328,24.64765416829764,0.0,0.0,0.0,5,128.33,3,10.0,120.06,5,10.6,5,3,1,0.0,0,0,0.0,0,5.8,0.0,117,1.916922612182061,0,2883,2419,3788,12281,15439,0,0,0,182216,2021-01-04,Urfa,Kum,92272,YILDIRIM HATUN
9,60,50,110,7,1900,3,4.67,144.39,1835,4.0,4,4,0,154.02,0,0.0,0.0,4.666666666666667,3,7,1.699673171197595,144.39333333333332,11.07533395533617,0.0,0.3333333333333333,4.666666666666667,3,7,1.699673171197595,144.39333333333332,11.07533395533617,0.0,0.3333333333333333,4.666666666666667,3,7,1.699673171197595,144.39333333333332,11.07533395533617,0.0,0.3333333333333333,0.0,3,144.39,1,3.0,150.28,3,4.67,3,3,6,4.166666666666667,1,9,2.6718699236468995,5,13.05,8.0,12,2.642622395779755,0,2333,2389,9807,9910,19282,0,0,0,182217,2021-01-04,Urfa,Kum,56140,BİNDALINGÜLÜ
5,60,35,95,1,1900,40,5.78,131.17,843,8.0,8,8,0,171.32,0,0.0,0.0,6.666666666666667,4,8,1.8856180831641267,139.78,23.000736220101007,0.0,0.0,4.6,1,8,2.939387691339814,136.206,19.00356345531016,0.2,0.4,5.0,1,9,2.6457513110645907,142.23999999999998,21.963466939442867,0.1,0.4,-3.666666666666667,16,128.3,8,4.62,136.64,7,7.29,40,10,6,4.666666666666667,2,8,1.8856180831641267,6,10.3,8.0,15,2.424802725718295,0,2324,2494,3553,9910,18883,0,0,0,182217,2021-01-04,Urfa,Kum,74002,EZHANIM
6,59,51,110,13,1900,112,7.16,136.1,62,9.0,9,9,0,176.15,0,0.0,0.0,8.666666666666666,5,12,2.8674417556808756,152.04,17.206977266988726,0.0,0.0,8.8,5,12,2.315167380558045,140.878,27.719914429882355,0.0,0.0,9.7,5,14,2.4515301344262523,142.32900000000004,26.782548217075984,0.0,0.0,0.6666666666666679,110,136.5,22,6.73,154.09,61,6.41,112,10,6,1.3333333333333333,0,3,1.1055415967851334,1,19.65,3.0,6,3.027715319407042,0,2714,2468,5322,9910,11816,0,0,1,182217,2021-01-04,Urfa,Kum,74567,REMİLİKIZ
5,57,36,93,9,1900,45,6.27,132.41,797,9.0,9,9,0,165.09,0,0.0,0.0,8.0,7,9,0.816496580927726,142.34666666666666,35.99132889399272,0.0,0.0,8.0,6,10,1.4142135623730951,142.26,31.16976660162857,0.0,0.0,5.6,1,10,2.90516780926679,131.40111111111113,28.946622310899706,0.2,0.2,-1.0,40,131.9,9,6.44,149.44,28,5.96,45,10,6,4.5,1,7,2.140872096444188,2,13.6,6.0,20,2.681021528714291,0,2717,2494,14013,22316,19822,0,0,0,182217,2021-01-04,Urfa,Kum,74080,BERFİN KIZI
6,57,40,97,15,1900,3,8.0,140.27,1804,10.0,10,10,0,134.85,0,0.0,0.0,8.0,6,10,1.632993161855452,140.27333333333334,12.184871311954387,0.0,0.0,8.0,6,10,1.632993161855452,140.27333333333334,12.184871311954387,0.0,0.0,8.0,6,10,1.632993161855452,140.27333333333334,12.184871311954387,0.0,0.0,0.0,3,140.27,1,8.0,157.15,3,8.0,3,2,6,4.166666666666667,0,9,3.337497399083464,2,20.75,3.0,13,3.079613757534693,0,2496,2547,10647,22316,12594,0,0,0,182217,2021-01-04,Urfa,Kum,79524,BEŞALTIGÜLÜ
6,61,42,103,18,1900,19,7.58,147.89,1443,14.0,14,14,0,0.0,0,0.0,0.0,12.333333333333334,11,14,1.247219128924647,0.0,0.0,0.0,0.0,11.2,6,14,2.7856776554368237,150.98,0.0,0.0,0.0,8.0,3,14,4.0743097574926725,142.56666666666666,14.38406487131583,0.0,0.2,-4.666666666666667,19,147.89,4,5.25,149.64,11,7.55,19,6,6,5.333333333333333,3,8,1.699673171197595,3,10.7,6.0,16,2.4595888418037104,0,426,2565,6142,22949,16040,0,0,0,182217,2021-01-04,Urfa,Kum,74300,FULDEN
5,58,31,89,4,1900,9,8.11,130.18,1672,13.0,13,13,0,96.44,0,0.0,0.0,9.0,7,13,2.8284271247461903,127.33,22.424247293201766,0.0,0.0,8.4,7,13,2.33238075793812,125.34200000000001,21.687966617458635,0.0,0.0,8.11111111111111,2,14,3.3481153718487477,130.18222222222224,24.53201299788493,0.0,0.1111111111111111,-1.333333333333333,9,130.18,2,10.5,158.99,1,14.0,9,6,6,2.6666666666666665,0,8,2.9249881291307074,7,23.0,3.0,9,3.1780538303479458,0,2263,2547,16889,25651,17850,0,0,0,182217,2021-01-04,Urfa,Kum,78438,LACİVERT
