date,year_month,weekday_no,weekday,city,city_id,label,combination,amount,amount_text,under_1750,race_count,url
2025-06-03,2025-06,1,Sali,Ankara,5,1. 6'LI GANYAN,1/1/5/5/4/6,38320.95,"38.320,95 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=03%2F06%2F2025&SehirAdi=Ankara
2025-06-03,2025-06,1,Sali,Kocaeli,9,1. 6'LI GANYAN,"3/4,16/9/1/5/3",1089.15,"1.089,15 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=03%2F06%2F2025&SehirAdi=Kocaeli
2025-06-04,2025-06,2,Carsamba,Elazig,7,1. 6'LI GANYAN,1/3/4/4/10/5,556205.0,"556.205,00 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=04%2F06%2F2025&SehirAdi=Elazig
2025-06-04,2025-06,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,2/4/1/8/1/5,93115.7,"93.115,70 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=04%2F06%2F2025&SehirAdi=Istanbul
2025-06-05,2025-06,3,Persembe,Ankara,5,1. 6'LI GANYAN,8/3/7/12/5/2,361012.9,"361.012,90 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=05%2F06%2F2025&SehirAdi=Ankara
2025-06-05,2025-06,3,Persembe,Izmir,2,1. 6'LI GANYAN,"9/8/2/9/12/5,9",8371.8,"8.371,80 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=05%2F06%2F2025&SehirAdi=Izmir
2025-06-06,2025-06,4,Cuma,Istanbul,3,1. 6'LI GANYAN,"8/3/1/8/1,4/3",13995.45,"13.995,45 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=06%2F06%2F2025&SehirAdi=Istanbul
2025-06-07,2025-06,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,6/1/5/7/5/8,16927.45,"16.927,45 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=07%2F06%2F2025&SehirAdi=Ankara
2025-06-07,2025-06,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,"6/9/2/6/2,13,14/4",34479.3,"34.479,30 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=07%2F06%2F2025&SehirAdi=Izmir
2025-06-08,2025-06,6,Pazar,Adana,1,1. 6'LI GANYAN,"2/1/5/2,4/3,6,9,10,11/3,6",624.95,"624,95 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=08%2F06%2F2025&SehirAdi=Adana
2025-06-08,2025-06,6,Pazar,Istanbul,3,1. 6'LI GANYAN,"1/1/3/8/6,8,17/8",77380.7,"77.380,70 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=08%2F06%2F2025&SehirAdi=Istanbul
2025-06-08,2025-06,6,Pazar,Istanbul,3,1. 6'LI GANYAN,"1/6/3/8/6,8,17/8",62181.1,"62.181,10 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=08%2F06%2F2025&SehirAdi=Istanbul
2025-06-09,2025-06,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"2,3/1/2/5/4/14",31875.05,"31.875,05 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=09%2F06%2F2025&SehirAdi=Bursa
2025-06-09,2025-06,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,"6/2,5,8/5/2/3,10/8",8906.64,"8.906,64 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=09%2F06%2F2025&SehirAdi=Urfa
2025-06-10,2025-06,1,Sali,Ankara,5,1. 6'LI GANYAN,"6/7/1,3,5/7/1/6",4377.6,"4.377,60 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=10%2F06%2F2025&SehirAdi=Ankara
2025-06-10,2025-06,1,Sali,Kocaeli,9,1. 6'LI GANYAN,"3,8/6,7/2,4,5,9/1/5/4",1016.1,"1.016,10 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=10%2F06%2F2025&SehirAdi=Kocaeli
2025-06-11,2025-06,2,Carsamba,Elazig,7,1. 6'LI GANYAN,11/3/2/3/12/7,1494.24,"1.494,24 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=11%2F06%2F2025&SehirAdi=Elazig
2025-06-11,2025-06,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,"1,5,7/4/3/8/4/3",646209.6,"646.209,60 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=11%2F06%2F2025&SehirAdi=Istanbul
2025-06-12,2025-06,3,Persembe,Ankara,5,1. 6'LI GANYAN,2/2/5/5/6/2,180054.35,"180.054,35 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=12%2F06%2F2025&SehirAdi=Ankara
2025-06-12,2025-06,3,Persembe,Izmir,2,1. 6'LI GANYAN,7/5/2/5/2/7,7157.9,"7.157,90 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=12%2F06%2F2025&SehirAdi=Izmir
2025-06-13,2025-06,4,Cuma,Bursa,4,1. 6'LI GANYAN,3/4/1/6/12/2,8570.55,"8.570,55 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=13%2F06%2F2025&SehirAdi=Bursa
2025-06-13,2025-06,4,Cuma,Istanbul,3,1. 6'LI GANYAN,1/1/7/5/5/6,42344.55,"42.344,55 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=13%2F06%2F2025&SehirAdi=Istanbul
2025-06-14,2025-06,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,"1/1/2/1/1/2,10",1363.55,"1.363,55 ₺",1,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=14%2F06%2F2025&SehirAdi=Ankara
2025-06-14,2025-06,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,"3/3/3/2/5,9/11",42406.15,"42.406,15 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=14%2F06%2F2025&SehirAdi=Izmir
2025-06-15,2025-06,6,Pazar,Adana,1,1. 6'LI GANYAN,4/5/6/9/11/7,12743.35,"12.743,35 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=15%2F06%2F2025&SehirAdi=Adana
2025-06-15,2025-06,6,Pazar,Istanbul,3,1. 6'LI GANYAN,"7/10/3/1/5,10,11/4",3908.95,"3.908,95 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=15%2F06%2F2025&SehirAdi=Istanbul
2025-06-16,2025-06,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,3/3/1/2/5/11,333697.45,"333.697,45 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=16%2F06%2F2025&SehirAdi=Bursa
2025-06-16,2025-06,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,"3/14/3/10,13/3/5,10",1595.52,"1.595,52 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=16%2F06%2F2025&SehirAdi=Urfa
2025-06-17,2025-06,1,Sali,Ankara,5,1. 6'LI GANYAN,"6/9/4/1,2/2,9/1",6213.25,"6.213,25 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=17%2F06%2F2025&SehirAdi=Ankara
2025-06-17,2025-06,1,Sali,Kocaeli,9,1. 6'LI GANYAN,6/4/4/1/8/5,4619079.3,"4.619.079,30 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=17%2F06%2F2025&SehirAdi=Kocaeli
2025-06-18,2025-06,2,Carsamba,Elazig,7,1. 6'LI GANYAN,11/1/12/2/9/4,14919.2,"14.919,20 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=18%2F06%2F2025&SehirAdi=Elazig
2025-06-18,2025-06,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,1/5/7/3/6/13,350224.75,"350.224,75 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=18%2F06%2F2025&SehirAdi=Istanbul
2025-06-19,2025-06,3,Persembe,Ankara,5,1. 6'LI GANYAN,"1/3,6,7,8/4/2,6/6/7",25526.35,"25.526,35 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=19%2F06%2F2025&SehirAdi=Ankara
2025-06-19,2025-06,3,Persembe,Izmir,2,1. 6'LI GANYAN,"7/6,7/5/10/6/4",153637.3,"153.637,30 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=19%2F06%2F2025&SehirAdi=Izmir
2025-06-20,2025-06,4,Cuma,Bursa,4,1. 6'LI GANYAN,"4/1,3,4,6,7,8/1,3/1/2/6",1726.75,"1.726,75 ₺",1,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=20%2F06%2F2025&SehirAdi=Bursa
2025-06-20,2025-06,4,Cuma,Istanbul,3,1. 6'LI GANYAN,2/4/7/4/5/4,44231.15,"44.231,15 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=20%2F06%2F2025&SehirAdi=Istanbul
2025-06-21,2025-06,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,"4/1,6/1,2,4/6,9/12/3",2969.15,"2.969,15 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=21%2F06%2F2025&SehirAdi=Ankara
2025-06-21,2025-06,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,"2/7/6/2/3,8,12/1,10",3558.0,"3.558,00 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=21%2F06%2F2025&SehirAdi=Izmir
2025-06-22,2025-06,6,Pazar,Adana,1,1. 6'LI GANYAN,1/5/3/9/1/5,19941.8,"19.941,80 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=22%2F06%2F2025&SehirAdi=Adana
2025-06-22,2025-06,6,Pazar,Istanbul,3,1. 6'LI GANYAN,"3/3/1/2/5/3,7",694.65,"694,65 ₺",1,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=22%2F06%2F2025&SehirAdi=Istanbul
2025-06-23,2025-06,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"9/5/4,5/11/1,3/11",7783.35,"7.783,35 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=23%2F06%2F2025&SehirAdi=Bursa
2025-06-23,2025-06,0,Pazartesi,Elazig,7,1. 6'LI GANYAN,2/1/12/4/7/8,10584.56,"10.584,56 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=23%2F06%2F2025&SehirAdi=Elazig
2025-06-24,2025-06,1,Sali,Ankara,5,1. 6'LI GANYAN,"2/2/6/3/3,5/7",3833.8,"3.833,80 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=24%2F06%2F2025&SehirAdi=Ankara
2025-06-24,2025-06,1,Sali,Kocaeli,9,1. 6'LI GANYAN,6/7/2/8/8/4,14050.05,"14.050,05 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=24%2F06%2F2025&SehirAdi=Kocaeli
2025-06-25,2025-06,2,Carsamba,Bursa,4,1. 6'LI GANYAN,"9/2,4/1/7/2/8",95229.45,"95.229,45 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=25%2F06%2F2025&SehirAdi=Bursa
2025-06-25,2025-06,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,8/5/8/5/3/1,268588.0,"268.588,00 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=25%2F06%2F2025&SehirAdi=Istanbul
2025-06-26,2025-06,3,Persembe,Ankara,5,1. 6'LI GANYAN,"10/7/1,5/11/4/4",134418.85,"134.418,85 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=26%2F06%2F2025&SehirAdi=Ankara
2025-06-26,2025-06,3,Persembe,Izmir,2,1. 6'LI GANYAN,"1,5/1/9/11/6/2",18043.65,"18.043,65 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=26%2F06%2F2025&SehirAdi=Izmir
2025-06-27,2025-06,4,Cuma,Elazig,7,1. 6'LI GANYAN,4/3/2/9/3/4,6672.68,"6.672,68 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=27%2F06%2F2025&SehirAdi=Elazig
2025-06-27,2025-06,4,Cuma,Istanbul,3,1. 6'LI GANYAN,"2/1/1,8/6/9/9",52156.2,"52.156,20 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=27%2F06%2F2025&SehirAdi=Istanbul
2025-06-28,2025-06,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,4/1/4/2/5/4,2098.85,"2.098,85 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=28%2F06%2F2025&SehirAdi=Ankara
2025-06-28,2025-06,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,7/1/1/1/8/7,229020.7,"229.020,70 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=28%2F06%2F2025&SehirAdi=Izmir
2025-06-29,2025-06,6,Pazar,Istanbul,3,1. 6'LI GANYAN,1/2/5/10/16/6,26495.35,"26.495,35 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=29%2F06%2F2025&SehirAdi=Istanbul
2025-06-29,2025-06,6,Pazar,Istanbul,3,1. 6'LI GANYAN,1/3/5/10/16/6,543135.5,"543.135,50 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=29%2F06%2F2025&SehirAdi=Istanbul
2025-06-30,2025-06,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"7/1/5,6/1,4,7/4/5",36884.2,"36.884,20 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=30%2F06%2F2025&SehirAdi=Bursa
2025-06-30,2025-06,0,Pazartesi,Elazig,7,1. 6'LI GANYAN,13/8/3/8/3/10,4484957.92,"4.484.957,92 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=30%2F06%2F2025&SehirAdi=Elazig
2025-07-01,2025-07,1,Sali,Ankara,5,1. 6'LI GANYAN,5/5/6/4/6/8,366857.85,"366.857,85 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=01%2F07%2F2025&SehirAdi=Ankara
2025-07-01,2025-07,1,Sali,Kocaeli,9,1. 6'LI GANYAN,5/4/1/6/4/4,51704.4,"51.704,40 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=01%2F07%2F2025&SehirAdi=Kocaeli
2025-07-02,2025-07,2,Carsamba,Elazig,7,1. 6'LI GANYAN,1/3/4/7/10/2,46156.68,"46.156,68 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=02%2F07%2F2025&SehirAdi=Elazig
2025-07-02,2025-07,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,6/10/3/5/5/4,2016.35,"2.016,35 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=02%2F07%2F2025&SehirAdi=Istanbul
2025-07-03,2025-07,3,Persembe,Ankara,5,1. 6'LI GANYAN,3/1/1/3/6/1,6515.5,"6.515,50 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=03%2F07%2F2025&SehirAdi=Ankara
2025-07-03,2025-07,3,Persembe,Kocaeli,9,1. 6'LI GANYAN,"1,4/1/8/8/3/7",5611.0,"5.611,00 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=03%2F07%2F2025&SehirAdi=Kocaeli
2025-07-04,2025-07,4,Cuma,Bursa,4,1. 6'LI GANYAN,"13/1,9/5/1/6/7",12565.35,"12.565,35 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=04%2F07%2F2025&SehirAdi=Bursa
2025-07-04,2025-07,4,Cuma,Istanbul,3,1. 6'LI GANYAN,"1,5/3/3/1/4/15",664.95,"664,95 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=04%2F07%2F2025&SehirAdi=Istanbul
2025-07-05,2025-07,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,2/2/3/2/7/8,28426.95,"28.426,95 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=05%2F07%2F2025&SehirAdi=Ankara
2025-07-05,2025-07,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,1/5/5/1/10/9,24457.3,"24.457,30 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=05%2F07%2F2025&SehirAdi=Izmir
2025-07-06,2025-07,6,Pazar,Istanbul,3,1. 6'LI GANYAN,2/3/3/1/4/7,1395.7,"1.395,70 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=06%2F07%2F2025&SehirAdi=Istanbul
2025-07-06,2025-07,6,Pazar,Izmir,2,1. 6'LI GANYAN,"4/2/2,11/5,9,10,11,12/1,3,7,12,14/5",2884.6,"2.884,60 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=06%2F07%2F2025&SehirAdi=Izmir
2025-07-07,2025-07,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"12/6/7/6/4,12/6",340282.65,"340.282,65 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=07%2F07%2F2025&SehirAdi=Bursa
2025-07-07,2025-07,0,Pazartesi,Elazig,7,1. 6'LI GANYAN,"9/4/10,14/4/9/4",1252.92,"1.252,92 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=07%2F07%2F2025&SehirAdi=Elazig
2025-07-08,2025-07,1,Sali,Ankara,5,1. 6'LI GANYAN,1/5/4/7/4/4,97657.0,"97.657,00 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=08%2F07%2F2025&SehirAdi=Ankara
2025-07-08,2025-07,1,Sali,Kocaeli,9,1. 6'LI GANYAN,"1/4,8,9/2/6/6/2",3208.85,"3.208,85 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=08%2F07%2F2025&SehirAdi=Kocaeli
2025-07-09,2025-07,2,Carsamba,Elazig,7,1. 6'LI GANYAN,"6/2/3/4/3,4/4",16709.92,"16.709,92 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=09%2F07%2F2025&SehirAdi=Elazig
2025-07-09,2025-07,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,3/4/2/4/6/4,43819.45,"43.819,45 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=09%2F07%2F2025&SehirAdi=Istanbul
2025-07-10,2025-07,3,Persembe,Ankara,5,1. 6'LI GANYAN,1/3/3/6/1/2,46152.5,"46.152,50 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=10%2F07%2F2025&SehirAdi=Ankara
2025-07-10,2025-07,3,Persembe,Kocaeli,9,1. 6'LI GANYAN,7/2/6/8/8/4,378479.05,"378.479,05 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=10%2F07%2F2025&SehirAdi=Kocaeli
2025-07-11,2025-07,4,Cuma,Bursa,4,1. 6'LI GANYAN,"2/7/4/1,5,8/5/4",1595.5,"1.595,50 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=11%2F07%2F2025&SehirAdi=Bursa
2025-07-11,2025-07,4,Cuma,Istanbul,3,1. 6'LI GANYAN,3/2/3/2/6/6,2376.7,"2.376,70 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=11%2F07%2F2025&SehirAdi=Istanbul
2025-07-12,2025-07,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,9/4/5/1/4/6,87202.05,"87.202,05 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=12%2F07%2F2025&SehirAdi=Ankara
2025-07-12,2025-07,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,"7/8,9/2/2/2/8",242154.3,"242.154,30 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=12%2F07%2F2025&SehirAdi=Izmir
2025-07-13,2025-07,6,Pazar,Istanbul,3,1. 6'LI GANYAN,"5,6/12/9/1/8/9",169584.05,"169.584,05 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=13%2F07%2F2025&SehirAdi=Istanbul
2025-07-13,2025-07,6,Pazar,Izmir,2,1. 6'LI GANYAN,2/11/4/5/12/10,1879.85,"1.879,85 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=13%2F07%2F2025&SehirAdi=Izmir
2025-07-14,2025-07,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"3,4/1,3/3,7,8/2/3/2,7",770.05,"770,05 ₺",1,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=14%2F07%2F2025&SehirAdi=Bursa
2025-07-14,2025-07,0,Pazartesi,Elazig,7,1. 6'LI GANYAN,"3,7,8,10/2/10/3/9/3",4611.96,"4.611,96 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=14%2F07%2F2025&SehirAdi=Elazig
2025-07-15,2025-07,1,Sali,Ankara,5,1. 6'LI GANYAN,"1/6/1/7/3/3,4",3812.0,"3.812,00 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=15%2F07%2F2025&SehirAdi=Ankara
2025-07-15,2025-07,1,Sali,Kocaeli,9,1. 6'LI GANYAN,4/9/6/2/6/10,12625.3,"12.625,30 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=15%2F07%2F2025&SehirAdi=Kocaeli
2025-07-16,2025-07,2,Carsamba,Elazig,7,1. 6'LI GANYAN,2/11/2/10/1/4,177088.24,"177.088,24 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=16%2F07%2F2025&SehirAdi=Elazig
2025-07-16,2025-07,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,4/10/1/9/3/5,4469.4,"4.469,40 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=16%2F07%2F2025&SehirAdi=Istanbul
